type,instnm,zip,fips,lon,lat,enroltot,frlpct,csr,magnet,charter,advise_org_1,advise_org_2,advise_org_3,advise_org_4,advise_org_5,advise_org_6,advise_org_7,advise_div_1,advise_div_2,advise_div_3,advise_div_4,advise_div_5,advise_div_6,advise_div_7,advise_tri_1,advise_tri_2,advise_tri_3,advise_tri_4,advise_tri_5,advise_web_1,advise_web_2,advise_web_3,advise_web_4,advise_web_5,advise_web_6,advise_web_7
high school,Bowie H S,NA,48,-97.073364,32.663136,3037,60,174,0,0,TRIO,NA,NA,NA,NA,NA,NA,TRIO: University Of Texas,NA,NA,NA,NA,NA,NA,Upward Bound,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
high school,Arp H S,NA,48,-95.059235,32.229633,283,50,283,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
high school,Athens H S,NA,48,-95.845352,32.200569,969,63,323,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
high school,Atlanta H S,NA,48,-94.145744,33.122116,580,55,387,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
high school,Aubrey H S,NA,48,-96.980576,33.297756,543,20,543,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
high school,Anderson H S,NA,48,-97.753616,30.375753,2186,23,437,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
high school,Austin H S,NA,48,-97.767441,30.274014,2133,29,427,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
high school,Crockett H S,NA,48,-97.796555,30.213911,1562,60,347,0,0,TRIO,College Forward,NA,NA,NA,NA,NA,TRIO: Texas State University,NA,NA,NA,NA,NA,NA,Talent Search,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
high school,Lanier H S,NA,48,-97.708038,30.360598,1557,87,410,0,0,College Advising Corps,NA,NA,NA,NA,NA,NA,CAC: University of Texas at Austin,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://advisingcorps.org/program/the-university-of-texas-at-austin/,NA,NA,NA,NA,NA,NA
high school,Mccallum H S,NA,48,-97.729713,30.326565,1612,29,403,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
high school,Reagan H S,NA,48,-97.691048,30.324213,1138,80,285,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
high school,Travis H S,NA,48,-97.74472,30.234386,1419,82,355,0,0,College Forward,College Advising Corps,NA,NA,NA,NA,NA,NA,CAC: University of Texas at Austin,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://advisingcorps.org/program/the-university-of-texas-at-austin/,NA,NA,NA,NA,NA
high school,Bowie H S,NA,48,-97.85865,30.187626,2896,12,483,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
high school,Akins H S,NA,48,-97.801208,30.149879,2566,66,428,0,0,College Advising Corps,NA,NA,NA,NA,NA,NA,CAC: University of Texas at Austin,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://advisingcorps.org/program/the-university-of-texas-at-austin/,NA,NA,NA,NA,NA,NA
high school,Lbj High School,NA,48,-97.656647,30.313221,837,78,279,0,0,GEAR UP,NA,NA,NA,NA,NA,NA,GEAR UP: Region One Education Service Center,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
high school,Lasa H S,NA,48,-97.656609,30.313448,971,9,243,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
high school,Eastside Memorial At the Johnston Campus,NA,48,-97.681664,30.25778,505,87,505,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
high school,Austwell-Tivoli H S,NA,48,-96.89122,28.456987,76,56,76,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
high school,Avalon School,NA,48,-96.792305,32.205437,340,55,340,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
high school,Avery H S,NA,48,-94.78669,33.552444,119,55,361,0,0,TRIO,NA,NA,NA,NA,NA,NA,TRIO: Paris Junior College,NA,NA,NA,NA,NA,NA,"Upward Bound, Talent Search",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
high school,Avinger School,NA,48,-94.561989,32.902336,155,82,385.8526234567901,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
high school,Axtell H S,NA,48,-96.974152,31.653275,197,43,197,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
high school,Azle H S,NA,48,-97.540024,32.914211,1688,43,281,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
high school,Baird H S,NA,48,-99.399673,32.398556,96,63,385.8526234567901,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
high school,Ballinger H S,NA,48,-99.974983,31.750912,301,42,301,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
high school,Balmorhea School,NA,48,-103.74618,30.983131,172,88,172,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
high school,Bandera H S,NA,48,-99.061607,29.733238,727,41,364,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
high school,Bangs H S,NA,48,-99.131203,31.718323,323,31,323,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
high school,Banquete H S,NA,48,-97.791138,27.808016,273,69,273,0,0,TRIO,NA,NA,NA,NA,NA,NA,TRIO: University Of Texas,NA,NA,NA,NA,NA,NA,Upward Bound Math & Science,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
high school,Barbers Hill H S,NA,48,-94.851341,29.837997,1356,11,452,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
high school,Bartlett Schools,NA,48,-97.421844,30.797125,396,75,385.8526234567901,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
high school,Bastrop H S,NA,48,-97.311821,30.117975,1211,48,404,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
high school,Cedar Creek H S,NA,48,-97.471642,30.13835,1392,63,464,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
high school,Bay City H S,NA,48,-95.985207,28.980694,969,59,228,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
high school,Central Senior H S,NA,48,-94.125954,30.080883,1695,80,419,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
high school,West Brook Sr H S,NA,48,-94.196732,30.079088,2386,47,341,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
high school,Ozen H S,NA,48,-94.118202,30.051819,1099,79,187,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
high school,Beckville Jr-Sr High School,NA,48,-94.45813,32.245605,372,34,372,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
high school,A C Jones H S,NA,48,-97.752998,28.419384,957,57,385.8526234567901,0,0,TRIO,NA,NA,NA,NA,NA,NA,TRIO: Coastal Bend College,NA,NA,NA,NA,NA,NA,"Upward Bound, Talent Search",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
high school,Bellevue School,NA,48,-98.01548,33.630974,142,48,203,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
high school,Bells H S,NA,48,-96.405663,33.63319,210,34,210,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
high school,Bellville H S,NA,48,-96.251938,29.924677,598,37,399,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
high school,Belton H S,NA,48,-97.47023,31.087049,2578,40,430,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
high school,Belton New Tech H S At Waskow,NA,48,-97.45768,31.058102,320,28,320,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
high school,Ben Bolt-Pal Blanco H S,NA,48,-98.088219,27.646742,215,68,385.8526234567901,0,0,GEAR UP,TRIO,NA,NA,NA,NA,NA,GEAR UP: Texas A&M International University,TRIO: Coastal Bend College,NA,NA,NA,NA,NA,NA,Talent Search,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
high school,Benjamin School,NA,48,-99.789314,33.583492,96,71,960,0,0,College Advising Corps,NA,NA,NA,NA,NA,NA,CAC: Texas A&M University,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,http://admissions.tamu.edu/AdviseTX,NA,NA,NA,NA,NA,NA
high school,Big Sandy H S,NA,48,-95.11113,32.588398,193,57,585,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
high school,Big Sandy School,NA,48,-94.633072,30.628183,527,55,527,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
high school,Big Spring H S,NA,48,-101.466,32.246918,943,49,237,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
high school,Haltom H S,NA,48,-97.279778,32.848206,2551,65,243,0,0,College Advising Corps,NA,NA,NA,NA,NA,NA,CAC: Texas Christian University,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://advisingcorps.org/program/tcu/,NA,NA,NA,NA,NA,NA
high school,Richland H S,NA,48,-97.229645,32.841747,2107,38,351,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
high school,Birdville H S,NA,48,-97.191231,32.861038,1972,34,394,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
high school,Bishop H S,NA,48,-98.088318,27.64637,390,54,390,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
high school,Blanco H S,NA,48,-98.43132,30.099655,284,45,284,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
high school,Bland H S,NA,48,-96.28994,33.210201,164,44,164,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
high school,Blanket School,NA,48,-98.791985,31.821339,219,61,219,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
high school,Bloomburg H S,NA,48,-94.062263,33.135162,132,52,132,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
high school,Blooming Grove H S,NA,48,-96.713608,32.087795,285,49,285,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
high school,Bloomington H S,NA,48,-96.854713,28.671593,231,76,462,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
high school,Blue Ridge H S,NA,48,-96.404388,33.308533,177,50,521,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
high school,Blum H S,NA,48,-97.396759,32.139233,182,48,364,0,0,GEAR UP,NA,NA,NA,NA,NA,NA,GEAR UP: Education Service Center Region 12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
high school,Boerne H S,NA,48,-98.710686,29.799156,989,19,380,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
high school,Boerne - Samuel V Champion H S,NA,48,-98.702972,29.784559,1412,9,487,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
high school,Boles H S,NA,48,-96.102089,32.946301,177,52,536,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
high school,Boling H S,NA,48,-95.93972,29.264339,316,45,316,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
high school,Bonham H S,NA,48,-96.190208,33.591442,495,58,248,0,0,TRIO,TRIO,NA,NA,NA,NA,NA,TRIO: Paris Junior College,TRIO: Texas A&M University,NA,NA,NA,NA,NA,Talent Search,Upward Bound,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
high school,Booker Jh/H S,NA,48,-100.53879,36.448505,188,61,385.8526234567901,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
high school,Borden County School,NA,48,-101.45014,32.775448,260,22,667,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
high school,Borger H S,NA,48,-101.39709,35.665825,796,38,398,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
high school,Bosqueville H S,NA,48,-97.195946,31.61795,203,28,203,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
high school,Bovina H S,NA,48,-102.88957,34.513905,113,82,342,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
high school,Bowie H S,NA,48,-97.838806,33.561687,453,43,227,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
high school,Boyd H S,NA,48,-97.570442,33.074406,352,39,235,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
high school,Brackett H S,NA,48,-100.41298,29.315453,216,58,432,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
high school,Brady H S,NA,48,-99.338921,31.107531,362,56,362,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
high school,Brazosport H S,NA,48,-95.372673,28.958933,973,68,278,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
high school,Brazoswood H S,NA,48,-95.41494,29.026049,2423,36,373,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
high school,Breckenridge H S,NA,48,-98.908165,32.758781,374,47,748,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
high school,Bremond H S,NA,48,-96.683571,31.164906,145,46,483,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
high school,Brenham H S,NA,48,-96.396675,30.182041,1393,40,385.8526234567901,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
high school,Bridge City H S,NA,48,-93.821472,30.038347,760,26,380,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
high school,Bridgeport H S,NA,48,-97.736206,33.211079,630,51,315,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
high school,Fort Elliott School,NA,48,-100.28461,35.583843,149,18,149,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
high school,Broaddus H S,NA,48,-94.260223,31.31748,178,74,178,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
high school,Brock H S,NA,48,-97.942513,32.676258,329,8,329,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
high school,Bronte H S,NA,48,-100.2973,31.885477,132,45,264,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
high school,Brookeland H S,NA,48,-93.99334,31.149149,224,62,224,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
high school,Brookesmith School,NA,48,-99.118164,31.547989,189,56,189,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
high school,Falfurrias H S,NA,48,-98.152504,27.232359,402,65,201,0,0,GEAR UP,TRIO,NA,NA,NA,NA,NA,GEAR UP: Region One Education Service Center,TRIO: Coastal Bend College,NA,NA,NA,NA,NA,NA,Talent Search,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
high school,Brownfield H S,NA,48,-102.26224,33.186554,454,68,227,0,0,TRIO,TRIO,NA,NA,NA,NA,NA,TRIO: Laredo Community College,TRIO: South Plains College,NA,NA,NA,NA,NA,Upward Bound,Upward Bound,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
high school,Brownsboro H S,NA,48,-95.62233,32.300011,825,48,825,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
high school,Hanna Early College H S,NA,48,-97.480255,25.937542,2675,88,368,0,0,College Advising Corps,NA,NA,NA,NA,NA,NA,CAC: Texas A&M University,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,http://admissions.tamu.edu/AdviseTX,NA,NA,NA,NA,NA,NA
high school,Porter Early College H S,NA,48,-97.471893,25.912825,2006,100,291,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
high school,Pace Early College H S,NA,48,-97.524918,25.935013,1869,100,210,0,0,College Advising Corps,NA,NA,NA,NA,NA,NA,CAC: Texas A&M University,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,http://admissions.tamu.edu/AdviseTX,NA,NA,NA,NA,NA,NA
high school,Lopez Early College H S,NA,48,-97.422241,25.88283,2114,100,283,0,0,College Advising Corps,NA,NA,NA,NA,NA,NA,CAC: Texas A&M University,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,http://admissions.tamu.edu/AdviseTX,NA,NA,NA,NA,NA,NA
high school,Rivera Early College H S,NA,48,-97.41629,25.940247,2285,96,259,0,0,College Advising Corps,NA,NA,NA,NA,NA,NA,CAC: Texas A&M University,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,http://admissions.tamu.edu/AdviseTX,NA,NA,NA,NA,NA,NA
high school,Veterans Memorial Early College H S,NA,48,-97.525284,25.93495,2236,92,247,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
high school,Brownsville Early College H S,NA,48,-97.506172,25.910549,333,88,173,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
high school,Brownwood H S,NA,48,-98.978722,31.691441,861,60,287,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
high school,Bruceville-Eddy H S,NA,48,-97.247841,31.306931,250,53,250,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
high school,Travis B Bryan H S,NA,48,-96.334793,30.654291,1928,64,314,0,0,College Advising Corps,NA,NA,NA,NA,NA,NA,CAC: Texas A&M University,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,http://admissions.tamu.edu/AdviseTX,NA,NA,NA,NA,NA,NA
high school,James Earl Rudder H S,NA,48,-96.342392,30.687189,1371,70,457,0,0,College Advising Corps,NA,NA,NA,NA,NA,NA,CAC: Texas A&M University,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,http://admissions.tamu.edu/AdviseTX,NA,NA,NA,NA,NA,NA
high school,Bryan Collegiate H S,NA,48,-96.346855,30.652327,345,67,345,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
high school,Bryson School,NA,48,-98.383141,33.163021,247,56,494,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
high school,Buckholts School,NA,48,-97.125107,30.870842,176,86,176,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
high school,Buena Vista School,NA,48,-102.69457,31.275419,151,46,385.8526234567901,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
high school,Buffalo H S,NA,48,-96.07151,31.471313,264,54,264,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
high school,Bullard H S,NA,48,-95.31678,32.13205,665,29,333,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
high school,Buna H S,NA,48,-93.95726,30.430632,412,37,275,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
high school,Burkburnett H S,NA,48,-98.572899,34.081093,928,43,464,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
high school,Burkeville H S,NA,48,-93.667854,31.001808,91,72,910,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
high school,Burleson H S,NA,48,-97.345734,32.52903,1459,35,486,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
high school,Burleson Centennial H S,NA,48,-97.296814,32.542049,1613,30,538,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
